compound,"amine, primary","amine, secondary","amine, tertiary",alkane CH,alkene CH,aromatic CH,carbonyl,hydroxyl (alkyl),carboxylic acid,"ester, all",ether,peroxide,nitro,aromatic hydroxyl,hydroperoxide,amide,nitrate,organosulfate,carbonylperoxynitrate,ketone,aldehyde,"amide, primary","amide, secondary","amide, tertiary",carbonylperoxyacid,peroxy nitrate,carbon number,"ether, aromatic",ether (alicyclic),"amine, aromatic",nitroester,C=C-C=O in non-aromatic ring,C=C (non-aromatic),nC-OHside-a
C7H8O7,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7,0,1,0,0,0,1,0
C4H5NO8,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C5H5NO7,0,0,0,4,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0
C5H5NO8,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0
C7H7NO11,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,7,0,0,0,0,0,0,0
C7H6N2O13,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C8H12O7,0,0,0,10,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C7H8O8,0,0,0,5,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H7NO12,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C8H9NO9,0,0,0,8,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C9H11NO9,0,0,0,10,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C7H6O9,0,0,0,4,0,0,2,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C10H14O6,0,0,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,10,0,0,0,0,0,0,0
C9H14O7,0,0,0,11,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C9H15NO10,0,0,0,12,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C10H15NO11,0,0,0,13,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0
C7H6N2O15,0,0,0,4,0,0,2,0,0,1,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO11,0,0,0,4,0,0,3,2,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H8O7,0,0,0,4,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H10O10,0,0,0,5,0,0,2,2,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H10O9,0,0,0,5,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO13,0,0,0,5,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H10O6,0,0,0,7,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C10H15NO10,0,0,0,12,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,10,0,0,0,0,0,0,0
C7H11NO7,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO10,0,0,0,7,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0
C7H11NO9,0,0,0,9,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO8,0,0,0,7,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C10H15NO9,0,0,0,13,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0
C6H7NO9,0,0,0,5,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C8H14O8,0,0,0,11,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C7H8O9,0,0,0,5,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C10H14O6,0,0,0,12,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0
C7H7NO11,0,0,0,5,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0
C7H6N2O14,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0
C7H8O10,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,7,0,1,0,0,0,0,0
C10H16O6,0,0,0,14,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0
C7H7NO9,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,7,0,1,0,0,0,0,0
C7H8O9,0,0,0,5,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0
C7H8O7,0,0,0,6,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0
C6H8O5,0,0,0,6,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C8H9NO9,0,0,0,8,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C7H9NO8,0,0,0,8,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C8H12O7,0,0,0,10,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C10H14N2O11,0,0,0,13,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0
C6H10O6,0,0,0,8,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C10H16O6,0,0,0,14,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0
C10H18O7,0,0,0,15,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0
C9H14N2O10,0,0,0,13,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C6H5NO10,0,0,0,4,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H6N2O14,0,0,0,4,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0
C6H7NO10,0,0,0,5,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H7NO11,0,0,0,4,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H8O9,0,0,0,5,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO10,0,0,0,5,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO11,0,0,0,5,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8O9,0,0,0,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0
C7H9NO11,0,0,0,6,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H10O10,0,0,0,6,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H8O9,0,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0
C7H9NO11,0,0,0,6,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H7NO11,0,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C9H15NO8,0,0,0,13,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H13NO11,0,0,0,9,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C7H11NO7,0,0,0,9,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H11NO9,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0
C7H10N2O11,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H10N2O13,0,0,0,8,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H11NO10,0,0,0,9,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C9H13NO10,0,0,0,9,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C9H13NO11,0,0,0,10,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C9H13NO9,0,0,0,10,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H13NO9,0,0,0,11,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C9H12N2O13,0,0,0,9,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C10H14O6,0,0,0,10,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,10,0,0,0,0,0,0,0
C9H13NO8,0,0,0,10,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0
C9H13NO8,0,0,0,10,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H12O6,0,0,0,9,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,8,0,0,0,0,0,0,0
C10H14N2O14,0,0,0,12,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0
C10H14O7,0,0,0,10,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,10,0,0,0,0,0,0,0
C8H14O7,0,0,0,10,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H16O7,0,0,0,12,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H13NO8,0,0,0,11,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H13NO9,0,0,0,11,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C9H13NO8,0,0,0,11,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C9H13NO9,0,0,0,11,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C9H13NO8,0,0,0,10,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0
C10H13NO9,0,0,0,10,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,10,0,0,0,0,0,0,0
C10H14N2O14,0,0,0,11,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0
C10H15NO10,0,0,0,12,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,10,0,0,0,0,0,0,0
C10H14N2O12,0,0,0,12,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0
C8H13NO9,0,0,0,10,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H12N2O12,0,0,0,10,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C9H12N2O13,0,0,0,10,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C9H12N2O11,0,0,0,9,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H12N2O10,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0
C9H12N2O11,0,0,0,10,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H14N2O11,0,0,0,12,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H14O6,0,0,0,12,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H14O8,0,0,0,11,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C9H16O8,0,0,0,12,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H13NO11,0,0,0,10,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0
C8H14O8,0,0,0,10,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0
C7H12O4,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C8H12O6,0,0,0,10,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H12O7,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,8,0,0,0,0,0,0,0
C8H14O5,0,0,0,12,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C9H14O7,0,0,0,11,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C9H13NO10,0,0,0,11,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H14O6,0,0,0,12,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C9H13NO10,0,0,0,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C10H16O7,0,0,0,13,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,10,0,0,0,0,0,0,0
C10H16O5,0,0,0,13,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,10,0,0,0,0,0,0,0
C10H16O7,0,0,0,13,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,10,0,0,0,0,0,0,0
C9H15NO9,0,0,0,13,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0
C9H16O5,0,0,0,14,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H16O6,0,0,0,13,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C7H13NO6,0,0,0,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C9H13NO9,0,0,0,10,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C10H14N2O14,0,0,0,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,10,0,0,0,0,0,0,0
C10H14N2O14,0,0,0,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,10,0,0,0,0,0,0,0
C10H15NO8,0,0,0,12,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,10,0,0,0,0,0,0,0
C8H15NO6,0,0,0,14,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H14N2O9,0,0,0,13,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C9H15NO7,0,0,0,13,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C10H16O8,0,0,0,12,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0
C10H15NO11,0,0,0,12,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0
C9H15NO9,0,0,0,12,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C9H16O6,0,0,0,13,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H16O5,0,0,0,14,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H15NO8,0,0,0,13,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C9H16O6,0,0,0,13,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H14O4,0,0,0,12,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H12O4,0,0,0,9,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,1,0
C6H9NO11,0,0,0,6,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H9NO12,0,0,0,5,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0
C7H8N2O12,0,0,0,5,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0
C6H6N2O13,0,0,0,4,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H7NO13,0,0,0,4,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H9NO8,0,0,0,6,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H11NO10,0,0,0,8,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H10O7,0,0,0,6,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H10O6,0,0,0,7,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H12O6,0,0,0,9,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C9H12N2O13,0,0,0,9,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0
C9H14O6,0,0,0,10,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0
C8H14O7,0,0,0,10,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H12N2O12,0,0,0,10,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C7H9NO12,0,0,0,5,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0
C7H10O9,0,0,0,5,0,0,2,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H10O8,0,0,0,6,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C5H7NO8,0,0,0,4,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
C5H7NO9,0,0,0,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0
C7H7NO10,0,0,0,4,0,0,2,1,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,1,0,0,0
C7H8N2O11,0,0,0,4,0,0,2,2,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,7,0,1,0,0,0,0,0
C7H8N2O12,0,0,0,4,0,0,1,2,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0
C7H8N2O13,0,0,0,5,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0
C5H7NO8,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C7H6N2O14,0,0,0,4,0,0,3,1,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H8N2O12,0,0,0,4,0,0,3,2,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO10,0,0,0,5,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO11,0,0,0,4,0,0,3,2,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H10O10,0,0,0,5,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H8O6,0,0,0,5,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
C7H8O8,0,0,0,5,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C10H17NO10,0,0,0,14,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0
C8H14O6,0,0,0,11,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C7H9NO11,0,0,0,6,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C8H13NO8,0,0,0,11,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C8H14O7,0,0,0,11,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
C7H10O7,0,0,0,7,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H8O9,0,0,0,5,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H8O9,0,0,0,5,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C9H13NO10,0,0,0,11,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
C10H17NO10,0,0,0,14,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,10,0,0,0,0,0,0,0
C10H18O7,0,0,0,14,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0
C10H18O9,0,0,0,14,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,0,0,0,0
C6H9NO8,0,0,0,6,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H10N2O12,0,0,0,7,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H10N2O12,0,0,0,8,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H9NO9,0,0,0,6,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
