"compound","SMILES"
"C7H9NO11","CC(=O)C1OC1C(ON(=O)(=O))C(O)(OO)C(=O)(OO)"
"C7H8N2O11","CC(=O)C1OC1C(ON(=O)(=O))C(O)C(=O)(OON(=O)(=O))"
"C7H7NO8","CC(=O)C1OC1C(OO)=C(N(=O)(=O))C(=O)(O)"
"C7H7NO9","CC(=O)C1OC1C(OO)=C(N(=O)(=O))C(=O)(OO)"
"C7H8O7","CC(=O)C1OC1C(OO)=C(OO)C(=O)"
"C7H8O7","CC(=O)C1OC1C(OO)=CC(=O)(OO)"
"C6H8O6","CC(=O)C1OC1C(OO)C(=O)(O)"
"C6H8O7","CC(=O)C1OC1C(OO)C(=O)(OO)"
"C7H10O7","CC(=O)C1OC1C(OO)C(O)C(=O)(O)"
"C8H13NO8","CC(=O)C1OOC(C)(C(ON(=O)(=O)))C(OO)C1"
"C6H6O7","CC(=O)C1OOC(C1(=O))C(=O)(OO)"
"C7H5NO8","CC(=O)C1OOC(C1(=O))C(=O)C(=O)(N(=O)(=O))"
"C7H6N2O12","CC(=O)C1OOC(C1(=O))C(N(=O)(=O))(ON(=O)(=O))C(=O)(OO)"
"C7H7NO10","CC(=O)C1OOC(C1(=O))C(N(=O)(=O))(OO)C(=O)(O)"
"C7H7NO10","CC(=O)C1OOC(C1(=O))C(ON(=O)(=O))C(=O)(OO)"
"C6H7NO8","CC(=O)C1OOC(C1(O))C(=O)(ON(=O)(=O))"
"C6H7NO9","CC(=O)C1OOC(C1(O))C(=O)(OON(=O)(=O))"
"C7H9NO10","CC(=O)C1OOC(C1(O))C(ON(=O)(=O))(OO)C(=O)"
"C7H8N2O14","CC(=O)C1OOC(C1(O))C(ON(=O)(=O))(OO)C(=O)(OON(=O)(=O))"
"C7H9NO9","CC(=O)C1OOC(C1(O))C(ON(=O)(=O))C(=O)(O)"
"C6H6N2O11","CC(=O)C1OOC(N(=O)(=O))(C1(O))C(=O)(OON(=O)(=O))"
"C7H7NO9","CC(=O)C1OOC(N(=O)(=O))(C1(O))C(=O)C(=O)(O)"
"C7H9NO10","CC(=O)C1OOC(N(=O)(=O))(C1(O))C(O)C(=O)(OO)"
"C7H8N2O12","CC(=O)C1OOC(N(=O)(=O))(C1(O))C(O)C(=O)(OON(=O)(=O))"
"C6H5NO8","CC(=O)C1OOC(O)(C1(=O))C(=O)(N(=O)(=O))"
"C7H7NO11","CC(=O)C1OOC(O)(C1(=O))C(N(=O)(=O))(OO)C(=O)(O)"
"C7H6N2O12","CC(=O)C1OOC(O)(C1(=O))C(N(=O)(=O))C(=O)(OON(=O)(=O))"
"C7H6N2O13","CC(=O)C1OOC(O)(C1(=O))C(O)(N(=O)(=O))C(=O)(OON(=O)(=O))"
"C6H7NO10","CC(=O)C1OOC(O)(C1(O)(N(=O)(=O)))C(=O)(OO)"
"C7H8N2O13","CC(=O)C1OOC(O)(C1(O)(O))C(N(=O)(=O))(ON(=O)(=O))C(=O)(O)"
"C7H9NO10","CC(=O)C1OOC(O)(C1(O)(O))C(ON(=O)(=O))C(=O)"
"C6H9NO9","CC(=O)C1OOC(O)(C1(O))C(N(=O)(=O))(OO)"
"C7H9NO9","CC(=O)C1OOC(O)(C1(O))C(O)(N(=O)(=O))C(=O)"
"C7H8N2O13","CC(=O)C1OOC(O)(C1(O))C(O)(N(=O)(=O))C(=O)(OON(=O)(=O))"
"C7H9NO10","CC(=O)C1OOC(O)(C1(O))C(ON(=O)(=O))C(=O)(O)"
"C7H9NO12","CC(=O)C1OOC(O)(C1(O))C(OO)C(=O)(OON(=O)(=O))"
"C7H9NO10","CC(=O)C1OOC(O)(C1(O))CC(=O)(OON(=O)(=O))"
"C8H12N2O11","CC(=O)C1OOC(ON(=O)(=O))(C)C(ON(=O)(=O))(C1)C(OO)"
"C6H4N2O12","CC(=O)C1OOC(ON(=O)(=O))(C1(=O))C(=O)(OON(=O)(=O))"
"C6H6N2O11","CC(=O)C1OOC(ON(=O)(=O))(C1(=O))C(N(=O)(=O))(OO)"
"C7H6N2O12","CC(=O)C1OOC(ON(=O)(=O))(C1(=O))C(N(=O)(=O))C(=O)(OO)"
"C7H6N2O12","CC(=O)C1OOC(ON(=O)(=O))(C1(=O))C(ON(=O)(=O))C(=O)(O)"
"C7H6N2O14","CC(=O)C1OOC(ON(=O)(=O))(C1(=O))C(OO)C(=O)(OON(=O)(=O))"
"C7H6N2O12","CC(=O)C1OOC(ON(=O)(=O))(C1(=O))CC(=O)(OON(=O)(=O))"
"C7H7NO12","CC(=O)C1OOC(OO)(C1(=O))C(ON(=O)(=O))C(=O)(OO)"
"C7H10O10","CC(=O)C1OOC(OO)(C1(O)(OO))C(O)C(=O)"
"C7H9NO12","CC(=O)C1OOC(OO)(C1(O)(OO))C(ON(=O)(=O))C(=O)"
"C7H9NO12","CC(=O)C1OOC(OO)(C1(O))C(N(=O)(=O))(OO)C(=O)(O)"
"C7H7NO8","CC(=O)C=C(N(=O)(=O))C(=O)OC(OO)C(=O)"
"C7H7NO10","CC(=O)C=C(N(=O)(=O))C(=O)OC(OO)C(=O)(OO)"
"C7H6N2O12","CC(=O)C=C(N(=O)(=O))C(=O)OC(OO)C(=O)(OON(=O)(=O))"
"C7H7NO8","CC(=O)C=C(N(=O)(=O))C1(OO)OC1(O)C(=O)"
"C7H7NO9","CC(=O)C=C(N(=O)(=O))C1(OO)OC1(OO)C(=O)"
"C7H7NO7","CC(=O)C=C(N(=O)(=O))C1(OO)OC1C(=O)"
"C5H5NO8","CC(=O)C=C(OO)C(=O)(OON(=O)(=O))"
"C7H7NO10","CC(=O)C=C(OO)C(N(=O)(=O))(OO)OC(=O)C(=O)"
"C6H7NO8","CC(=O)C=C(OO)C(ON(=O)(=O))OC(=O)"
"C7H8O9","CC(=O)C=C(OO)C(OO)OC(=O)C(=O)(O)"
"C7H7NO8","CC(=O)C=C(OO)C1(N(=O)(=O))OC1(O)C(=O)"
"C7H7NO8","CC(=O)C=C(OO)C1(O)OC1(N(=O)(=O))C(=O)"
"C7H8O7","CC(=O)C=C(OO)C1(OO)OC1C(=O)"
"C7H8O7","CC(=O)C=C(OO)C1OC1(OO)C(=O)"
"C7H7NO9","CC(=O)C=C(OO)C1OC1(OO)C(=O)(N(=O)(=O))"
"C7H8O8","CC(=O)C=C(OO)C1OC1(OO)C(=O)(O)"
"C5H6O3","CC(=O)C=CC(=O)(O)"
"C5H6O4","CC(=O)C=CC(=O)(OO)"
"C10H14N2O8","CC(=O)C=CC(=O)CC(ON(=O)(=O))C(ON(=O)(=O))(C)C"
"C10H16O6","CC(=O)C=CC(=O)CC(OO)C(OO)(C)C"
"C7H7NO9","CC(=O)C=CC(=O)OC(N(=O)(=O))(OO)C(=O)(O)"
"C6H6O5","CC(=O)C=CC(=O)OOC(=O)"
"C9H11NO7","CC(=O)C=CC(C(=O)C)CC(=O)(OON(=O)(=O))"
"C10H15NO7","CC(=O)C=CC(C(ON(=O)(=O))(C)C)C(OO)C(=O)"
"C10H15NO7","CC(=O)C=CC(C(ON(=O)(=O))(C)C)CC(=O)(OO)"
"C10H14N2O9","CC(=O)C=CC(C(ON(=O)(=O))(C)C)CC(=O)(OON(=O)(=O))"
"C7H6N2O12","CC(=O)C=CC(N(=O)(=O))(OO)OC(=O)C(=O)(OON(=O)(=O))"
"C10H14N2O8","CC(=O)C=CC(ON(=O)(=O))(C(ON(=O)(=O))(C)C)CC(=O)"
"C10H15NO9","CC(=O)C=CC(ON(=O)(=O))(C(OO)(C)C)CC(=O)(OO)"
"C6H9NO6","CC(=O)C=CC(ON(=O)(=O))C(OO)"
"C8H13NO6","CC(=O)C=CC(ON(=O)(=O))C(OO)(C)C"
"C7H9NO8","CC(=O)C=CC(ON(=O)(=O))C(OO)C(=O)(O)"
"C10H15NO9","CC(=O)C=CC(OO)(C(ON(=O)(=O))(C)C)CC(=O)(OO)"
"C10H16O6","CC(=O)C=CC(OO)(C(OO)(C)C)CC(=O)"
"C8H12O6","CC(=O)C=CC(OO)(C(OO))C(=O)C"
"C7H9NO8","CC(=O)C=CC(OO)C(ON(=O)(=O))C(=O)(O)"
"C7H10O5","CC(=O)C=CC(OO)CC(=O)(O)"
"C6H8O5","CC(=O)C=CC(OO)OC(=O)"
"C6H8O6","CC(=O)C=CC(OO)OC(=O)(O)"
"C7H7NO8","CC(=O)C=CC1(N(=O)(=O))OC1(OO)C(=O)(O)"
"C7H8O6","CC(=O)C=CC1(OO)OC1C(=O)(O)"
"C7H8O4","CC(=O)C=CC1OC1(O)C(=O)"
"C7H7NO9","CC(=O)C=CC1OC1(OO)C(=O)(OON(=O)(=O))"
"C7H8O4","CC(=O)C=CC1OC1C(=O)(O)"
"C7H8O5","CC(=O)C=CC1OC1C(=O)(OO)"
"C6H6O4","CC(=O)C=COC(=O)C(=O)"
"C6H5NO8","CC(=O)C=COC(=O)C(=O)(OON(=O)(=O))"
"C10H14O6","CC(=O)CC(=O)C(=O)C(=O)CCC(OO)C"
"C10H13NO7","CC(=O)CC(=O)C(=O)C(ON(=O)(=O))C(=O)CCC"
"C10H14N2O11","CC(=O)CC(=O)C(=O)C(ON(=O)(=O))C(O)CC(O)C(ON(=O)(=O))"
"C10H13NO7","CC(=O)CC(=O)C(=O)C(ON(=O)(=O))CC(=O)CC"
"C10H14N2O9","CC(=O)CC(=O)C(=O)C(ON(=O)(=O))CC(ON(=O)(=O))CC"
"C8H11NO8","CC(=O)CC(=O)C(=O)C(ON(=O)(=O))CC(OO)"
"C9H11NO9","CC(=O)CC(=O)C(=O)C(ON(=O)(=O))CCC(=O)(OO)"
"C9H13NO7","CC(=O)CC(=O)C(=O)C(ON(=O)(=O))CCC(O)"
"C10H15NO8","CC(=O)CC(=O)C(=O)C(ON(=O)(=O))CCC(OO)C"
"C8H12O5","CC(=O)CC(=O)C(=O)C(OO)CC"
"C8H11NO8","CC(=O)CC(=O)C(=O)C(OO)CC(ON(=O)(=O))"
"C10H14O6","CC(=O)CC(=O)C(=O)C(OO)CCC(=O)C"
"C10H13NO7","CC(=O)CC(=O)C(=O)CC(=O)CC(ON(=O)(=O))C"
"C10H14O6","CC(=O)CC(=O)C(=O)CC(=O)CC(OO)C"
"C8H11NO7","CC(=O)CC(=O)C(=O)CC(O)C(ON(=O)(=O))"
"C9H13NO7","CC(=O)CC(=O)C(=O)CC(O)CC(ON(=O)(=O))"
"C8H9NO9","CC(=O)CC(=O)C(=O)CC(ON(=O)(=O))C(=O)(OO)"
"C10H13NO9","CC(=O)CC(=O)C(=O)CC(ON(=O)(=O))C(=O)C(OO)C"
"C10H14N2O9","CC(=O)CC(=O)C(=O)CC(ON(=O)(=O))CC(ON(=O)(=O))C"
"C10H14N2O9","CC(=O)CC(=O)C(=O)CC(ON(=O)(=O))CCC(ON(=O)(=O))"
"C8H12O6","CC(=O)CC(=O)C(=O)CC(OO)C(O)"
"C10H14O6","CC(=O)CC(=O)C(=O)CC(OO)CC(=O)C"
"C10H15NO6","CC(=O)CC(=O)C(=O)CCCC(ON(=O)(=O))C"
"C7H8O7","CC(=O)CC(=O)C(=O)OC(OO)C(=O)"
"C6H7NO8","CC(=O)CC(=O)C(N(=O)(=O))(OO)C(=O)(O)"
"C7H7NO9","CC(=O)CC(=O)C(N(=O)(=O))(OO)OC(=O)C(=O)"
"C6H7NO8","CC(=O)CC(=O)C(O)(N(=O)(=O))C(=O)(OO)"
"C10H15NO7","CC(=O)CC(=O)C(O)C(=O)CC(ON(=O)(=O))CC"
"C9H14O5","CC(=O)CC(=O)C(O)C(=O)CCC(O)"
"C8H11NO9","CC(=O)CC(=O)C(O)C(ON(=O)(=O))CC(=O)(OO)"
"C10H15NO7","CC(=O)CC(=O)C(O)C(ON(=O)(=O))CCC(=O)C"
"C10H17NO7","CC(=O)CC(=O)C(O)C(ON(=O)(=O))CCC(O)C"
"C8H11NO10","CC(=O)CC(=O)C(O)C(OO)CC(=O)(OON(=O)(=O))"
"C10H18O6","CC(=O)CC(=O)C(O)C(OO)CCC(O)C"
"C7H10O3","CC(=O)CC(=O)C(O)C=C"
"C8H13NO8","CC(=O)CC(=O)C(O)CC(OO)C(ON(=O)(=O))"
"C10H17NO6","CC(=O)CC(=O)C(O)CCCC(ON(=O)(=O))C"
"C10H18O5","CC(=O)CC(=O)C(O)CCCC(OO)C"
"C10H13NO9","CC(=O)CC(=O)C(ON(=O)(=O))C(=O)C(OO)CC(=O)C"
"C8H11NO6","CC(=O)CC(=O)C(ON(=O)(=O))C(=O)CC"
"C10H14N2O9","CC(=O)CC(=O)C(ON(=O)(=O))C(=O)CCC(ON(=O)(=O))C"
"C10H15NO8","CC(=O)CC(=O)C(ON(=O)(=O))C(=O)CCC(OO)C"
"C9H12N2O11","CC(=O)CC(=O)C(ON(=O)(=O))C(OO)C(=O)CC(ON(=O)(=O))"
"C10H14N2O11","CC(=O)CC(=O)C(ON(=O)(=O))C(OO)C(=O)CC(ON(=O)(=O))C"
"C10H15NO9","CC(=O)CC(=O)C(ON(=O)(=O))C(OO)C(O)C(=O)CC"
"C8H13NO7","CC(=O)CC(=O)C(ON(=O)(=O))C(OO)CC"
"C9H12N2O9","CC(=O)CC(=O)C(ON(=O)(=O))CC(=O)CC(ON(=O)(=O))"
"C10H14N2O10","CC(=O)CC(=O)C(ON(=O)(=O))CC(=O)CC(ON(=O)(=O))C(O)"
"C9H13NO8","CC(=O)CC(=O)C(ON(=O)(=O))CC(=O)CC(OO)"
"C10H17NO8","CC(=O)CC(=O)C(ON(=O)(=O))CC(O)CCC(OO)"
"C10H14N2O9","CC(=O)CC(=O)C(ON(=O)(=O))CC(ON(=O)(=O))C(=O)CC"
"C9H12N2O11","CC(=O)CC(=O)C(ON(=O)(=O))CC(ON(=O)(=O))CC(=O)(OO)"
"C10H14N2O9","CC(=O)CC(=O)C(ON(=O)(=O))CC(ON(=O)(=O))CC(=O)C"
"C10H16N2O10","CC(=O)CC(=O)C(ON(=O)(=O))CC(ON(=O)(=O))CC(OO)C"
"C8H13NO7","CC(=O)CC(=O)C(ON(=O)(=O))CC(OO)C"
"C8H13NO6","CC(=O)CC(=O)C(ON(=O)(=O))CCC(O)"
"C10H16N2O8","CC(=O)CC(=O)C(ON(=O)(=O))CCC(ON(=O)(=O))CC"
"C7H9NO8","CC(=O)CC(=O)C(OO)(C(ON(=O)(=O)))C(=O)"
"C7H9NO11","CC(=O)CC(=O)C(OO)(C(OO))C(=O)(OON(=O)(=O))"
"C7H10O5","CC(=O)CC(=O)C(OO)(C)C(=O)"
"C6H8O4","CC(=O)CC(=O)C(OO)=C"
"C7H10O7","CC(=O)CC(=O)C(OO)C(=O)C(OO)"
"C10H14N2O11","CC(=O)CC(=O)C(OO)C(ON(=O)(=O))C(=O)CCC(ON(=O)(=O))"
"C7H11NO9","CC(=O)CC(=O)C(OO)C(ON(=O)(=O))C(OO)"
"C7H12O6","CC(=O)CC(=O)C(OO)C(OO)C"
"C8H14O6","CC(=O)CC(=O)C(OO)C(OO)CC"
"C9H12N2O11","CC(=O)CC(=O)C(OO)CC(=O)C(ON(=O)(=O))C(ON(=O)(=O))"
"C10H16O7","CC(=O)CC(=O)C(OO)CC(=O)C(OO)CC"
"C8H12N2O10","CC(=O)CC(=O)C(OO)CC(ON(=O)(=O))C(ON(=O)(=O))"
"C10H18O6","CC(=O)CC(=O)C(OO)CC(OO)CCC"
"C8H13NO7","CC(=O)CC(=O)C(OO)CCC(ON(=O)(=O))"
"C7H7NO8","CC(=O)CC(=O)C1(N(=O)(=O))OC1(OO)C(=O)"
"C7H7NO7","CC(=O)CC(=O)C1(O)OC1(N(=O)(=O))C(=O)"
"C7H8O10","CC(=O)CC(=O)C1(OO)OC1(OO)C(=O)(OO)"
"C7H8O6","CC(=O)CC(=O)C1OC1(O)C(=O)(O)"
"C7H7NO9","CC(=O)CC(=O)C1OC1(ON(=O)(=O))C(=O)(OO)"
"C7H8O6","CC(=O)CC(=O)C1OC1C(=O)(OO)"
"C10H13NO7","CC(=O)CC(=O)CC(=O)C(=O)CC(ON(=O)(=O))C"
"C10H16O6","CC(=O)CC(=O)CC(=O)C(O)C(OO)CC"
"C10H15NO7","CC(=O)CC(=O)CC(=O)C(O)CC(ON(=O)(=O))C"
"C10H14N2O9","CC(=O)CC(=O)CC(=O)C(ON(=O)(=O))C(ON(=O)(=O))CC"
"C10H13NO9","CC(=O)CC(=O)CC(=O)C(OO)CC(=O)C(ON(=O)(=O))"
"C10H13NO7","CC(=O)CC(=O)CC(=O)CC(=O)C(ON(=O)(=O))C"
"C10H14O6","CC(=O)CC(=O)CC(=O)CC(=O)C(OO)C"
"C10H15NO7","CC(=O)CC(=O)CC(=O)CC(ON(=O)(=O))C(O)C"
"C10H15NO6","CC(=O)CC(=O)CC(=O)CC(ON(=O)(=O))CC"
"C10H15NO7","CC(=O)CC(=O)CC(=O)CCC(O)C(ON(=O)(=O))"
"C10H15NO8","CC(=O)CC(=O)CC(=O)CCC(OO)C(ON(=O)(=O))"
"C10H14O5","CC(=O)CC(=O)CC(O)C(=O)CC(=O)C"
"C10H16O6","CC(=O)CC(=O)CC(O)C(OO)CC(=O)C"
"C10H16O6","CC(=O)CC(=O)CC(O)CC(OO)C(=O)C"
"C9H11NO9","CC(=O)CC(=O)CC(ON(=O)(=O))C(=O)C(=O)C(OO)"
"C10H14N2O9","CC(=O)CC(=O)CC(ON(=O)(=O))C(=O)C(ON(=O)(=O))CC"
"C10H14N2O11","CC(=O)CC(=O)CC(ON(=O)(=O))C(=O)C(OO)C(ON(=O)(=O))C"
"C10H15NO6","CC(=O)CC(=O)CC(ON(=O)(=O))C(=O)CCC"
"C10H15NO8","CC(=O)CC(=O)CC(ON(=O)(=O))C(=O)CCC(OO)"
"C7H11NO6","CC(=O)CC(=O)CC(ON(=O)(=O))C(O)"
"C8H10N2O11","CC(=O)CC(=O)CC(ON(=O)(=O))C(O)C(=O)(OON(=O)(=O))"
"C10H14N2O10","CC(=O)CC(=O)CC(ON(=O)(=O))C(O)C(ON(=O)(=O))C(=O)C"
"C10H16N2O9","CC(=O)CC(=O)CC(ON(=O)(=O))C(O)C(ON(=O)(=O))CC"
"C10H17NO8","CC(=O)CC(=O)CC(ON(=O)(=O))C(O)CC(OO)C"
"C10H15NO7","CC(=O)CC(=O)CC(ON(=O)(=O))C(O)CCC(=O)"
"C9H12N2O11","CC(=O)CC(=O)CC(ON(=O)(=O))C(ON(=O)(=O))CC(=O)(OO)"
"C9H14N2O9","CC(=O)CC(=O)CC(ON(=O)(=O))C(ON(=O)(=O))CC(O)"
"C10H16N2O8","CC(=O)CC(=O)CC(ON(=O)(=O))C(ON(=O)(=O))CCC"
"C8H11NO10","CC(=O)CC(=O)CC(ON(=O)(=O))C(OO)C(=O)(OO)"
"C8H13NO9","CC(=O)CC(=O)CC(ON(=O)(=O))C(OO)C(OO)"
"C10H17NO9","CC(=O)CC(=O)CC(ON(=O)(=O))C(OO)C(OO)CC"
"C9H15NO8","CC(=O)CC(=O)CC(ON(=O)(=O))C(OO)CC(O)"
"C10H17NO8","CC(=O)CC(=O)CC(ON(=O)(=O))C(OO)CC(O)C"
"C10H17NO7","CC(=O)CC(=O)CC(ON(=O)(=O))C(OO)CCC"
"C8H11NO8","CC(=O)CC(=O)CC(ON(=O)(=O))CC(=O)(OO)"
"C10H16N2O9","CC(=O)CC(=O)CC(ON(=O)(=O))CC(ON(=O)(=O))C(O)C"
"C9H15NO8","CC(=O)CC(=O)CC(ON(=O)(=O))CC(OO)C(O)"
"C9H15NO7","CC(=O)CC(=O)CC(ON(=O)(=O))CCC(OO)"
"C8H12O5","CC(=O)CC(=O)CC(OO)C(=O)C"
"C8H11NO8","CC(=O)CC(=O)CC(OO)C(=O)C(ON(=O)(=O))"
"C10H14N2O11","CC(=O)CC(=O)CC(OO)C(=O)CC(ON(=O)(=O))C(ON(=O)(=O))"
"C9H14O7","CC(=O)CC(=O)CC(OO)C(=O)CC(OO)"
"C10H15NO8","CC(=O)CC(=O)CC(OO)C(=O)CCC(ON(=O)(=O))"
"C9H14N2O10","CC(=O)CC(=O)CC(OO)C(ON(=O)(=O))CC(ON(=O)(=O))"
"C8H14O6","CC(=O)CC(=O)CC(OO)C(OO)C"
"C9H16O7","CC(=O)CC(=O)CC(OO)C(OO)CC(O)"
"C8H14O6","CC(=O)CC(=O)CC(OO)CC(OO)"
"C10H17NO9","CC(=O)CC(=O)CC(OO)CC(OO)C(ON(=O)(=O))C"
"C9H14O7","CC(=O)CC(=O)CC(OO)CCC(=O)(OO)"
"C9H13NO9","CC(=O)CC(=O)CC(OO)CCC(=O)(OON(=O)(=O))"
"C10H16O5","CC(=O)CC(=O)CC(OO)CCC(=O)C"
"C8H11NO6","CC(=O)CC(=O)CCC(=O)C(ON(=O)(=O))"
"C9H12N2O9","CC(=O)CC(=O)CCC(=O)C(ON(=O)(=O))C(ON(=O)(=O))"
"C10H15NO6","CC(=O)CC(=O)CCC(=O)C(ON(=O)(=O))CC"
"C10H14O4","CC(=O)CC(=O)CCC(=O)CC(=O)C"
"C10H15NO6","CC(=O)CC(=O)CCC(=O)CC(ON(=O)(=O))C"
"C8H12O4","CC(=O)CC(=O)CCC(O)C(=O)"
"C8H12O6","CC(=O)CC(=O)CCC(O)C(=O)(OO)"
"C9H16O5","CC(=O)CC(=O)CCC(O)CC(OO)"
"C10H18O5","CC(=O)CC(=O)CCC(O)CC(OO)C"
"C10H16O5","CC(=O)CC(=O)CCC(O)CCC(=O)(O)"
"C10H16O6","CC(=O)CC(=O)CCC(O)CCC(=O)(OO)"
"C10H18O4","CC(=O)CC(=O)CCC(O)CCC(O)"
"C10H14N2O9","CC(=O)CC(=O)CCC(ON(=O)(=O))C(ON(=O)(=O))C(=O)C"
"C10H16N2O8","CC(=O)CC(=O)CCC(ON(=O)(=O))C(ON(=O)(=O))CC"
"C9H13NO8","CC(=O)CC(=O)CCC(ON(=O)(=O))CC(=O)(OO)"
"C9H14N2O8","CC(=O)CC(=O)CCC(ON(=O)(=O))CC(ON(=O)(=O))"
"C10H16N2O8","CC(=O)CC(=O)CCC(ON(=O)(=O))CCC(ON(=O)(=O))"
"C10H17NO7","CC(=O)CC(=O)CCC(OO)C(ON(=O)(=O))CC"
"C10H17NO7","CC(=O)CC(=O)CCC(OO)CC(ON(=O)(=O))C"
"C10H18O4","CC(=O)CC(=O)CCC(OO)CCC"
"C9H15NO7","CC(=O)CC(=O)CCCC(ON(=O)(=O))C(OO)"
"C9H15NO5","CC(=O)CC(=O)CCCCC(ON(=O)(=O))"
"C8H14O7","CC(=O)CC(C(=O)(O))C(OO)(C)C(OO)"
"C9H13NO6","CC(=O)CC(C(=O)C)C(ON(=O)(=O))(C)C(=O)"
"C9H12N2O10","CC(=O)CC(C(=O)C)C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O))"
"C9H14O6","CC(=O)CC(C(=O)C)C(OO)(C)C(=O)(O)"
"C9H16O6","CC(=O)CC(C(=O)C)C(OO)(C)C(OO)"
"C8H11NO7","CC(=O)CC(C(=O)C)CC(=O)(OON(=O)(=O))"
"C6H10O4","CC(=O)CC(C(O))C(=O)(O)"
"C8H12N2O10","CC(=O)CC(C(O))C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O))"
"C8H14O5","CC(=O)CC(C(O))C(OO)(C)C(=O)"
"C9H14N2O12","CC(=O)CC(C(ON(=O)(=O))(C)C(OO))C(O)C(=O)(OON(=O)(=O))"
"C9H15NO5","CC(=O)CC(C(ON(=O)(=O))(C)C)C(=O)C"
"C9H14N2O11","CC(=O)CC(C(ON(=O)(=O))(C)C)C(OO)C(=O)(OON(=O)(=O))"
"C9H15NO5","CC(=O)CC(C(ON(=O)(=O))(C)C)CC(=O)"
"C6H9NO7","CC(=O)CC(C(ON(=O)(=O)))C(=O)(OO)"
"C8H13NO9","CC(=O)CC(C(ON(=O)(=O)))C(OO)(C)C(=O)(OO)"
"C8H12N2O11","CC(=O)CC(C(ON(=O)(=O)))C(OO)(C)C(=O)(OON(=O)(=O))"
"C9H13NO11","CC(=O)CC(C(OO)(C)C(=O)(OO))CC(=O)(OON(=O)(=O))"
"C9H13NO9","CC(=O)CC(C(OO)(C)C)C(=O)C(=O)(OON(=O)(=O))"
"C9H14N2O11","CC(=O)CC(C(OO)(C)C)C(ON(=O)(=O))C(=O)(OON(=O)(=O))"
"C8H12N2O11","CC(=O)CC(C(OO))C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O))"
"C5H8O3","CC(=O)CC(O)C(=O)"
"C7H11NO7","CC(=O)CC(O)C(ON(=O)(=O))CC(=O)(O)"
"C9H13NO9","CC(=O)CC(O)C(ON(=O)(=O))CC(=O)CC(=O)(OO)"
"C10H15NO7","CC(=O)CC(O)C(ON(=O)(=O))CC(=O)CC(=O)C"
"C9H15NO8","CC(=O)CC(O)C(ON(=O)(=O))CC(=O)CC(OO)"
"C10H17NO8","CC(=O)CC(O)C(ON(=O)(=O))CC(=O)CC(OO)C"
"C8H12N2O10","CC(=O)CC(O)C(ON(=O)(=O))CC(ON(=O)(=O))C(=O)(O)"
"C10H14N2O10","CC(=O)CC(O)C(ON(=O)(=O))CC(ON(=O)(=O))C(=O)C(=O)C"
"C10H18N2O10","CC(=O)CC(O)C(ON(=O)(=O))CC(ON(=O)(=O))CC(OO)C"
"C10H19NO9","CC(=O)CC(O)C(ON(=O)(=O))CC(OO)C(OO)CC"
"C10H17NO8","CC(=O)CC(O)C(ON(=O)(=O))CC(OO)CC(=O)C"
"C10H19NO7","CC(=O)CC(O)C(ON(=O)(=O))CC(OO)CCC"
"C10H18N2O10","CC(=O)CC(O)C(ON(=O)(=O))CC(OO)CCC(ON(=O)(=O))"
"C6H10O3","CC(=O)CC(O)CC(=O)"
"C8H12O6","CC(=O)CC(O)CC(=O)C(=O)C(OO)"
"C9H11NO9","CC(=O)CC(O)CC(=O)C(=O)CC(=O)(OON(=O)(=O))"
"C7H11NO6","CC(=O)CC(O)CC(=O)C(ON(=O)(=O))"
"C8H11NO7","CC(=O)CC(O)CC(=O)C(ON(=O)(=O))C(=O)"
"C10H17NO7","CC(=O)CC(O)CC(=O)C(ON(=O)(=O))CC(O)C"
"C9H14O6","CC(=O)CC(O)CC(O)C(=O)CC(=O)(O)"
"C6H11NO5","CC(=O)CC(O)CC(ON(=O)(=O))"
"C7H11NO8","CC(=O)CC(O)CC(ON(=O)(=O))C(=O)(OO)"
"C10H15NO7","CC(=O)CC(O)CC(ON(=O)(=O))C(=O)CC(=O)C"
"C8H12N2O9","CC(=O)CC(O)CC(ON(=O)(=O))C(ON(=O)(=O))C(=O)"
"C10H14N2O10","CC(=O)CC(O)CC(ON(=O)(=O))C(ON(=O)(=O))C(=O)C(=O)C"
"C10H19NO9","CC(=O)CC(O)CC(ON(=O)(=O))C(OO)CC(OO)C"
"C7H11NO9","CC(=O)CC(O)CC(OO)C(=O)(OON(=O)(=O))"
"C10H17NO8","CC(=O)CC(O)CC(OO)C(ON(=O)(=O))C(=O)CC"
"C7H14O6","CC(=O)CC(O)CC(OO)C(OO)"
"C10H18O7","CC(=O)CC(O)CC(OO)C(OO)C(=O)CC"
"C10H16O4","CC(=O)CC(O)CCC(=O)C(=O)CC"
"C10H18O4","CC(=O)CC(O)CCC(=O)CCC(O)"
"C8H15NO5","CC(=O)CC(O)CCC(ON(=O)(=O))C"
"C8H13NO7","CC(=O)CC(O)CCC(ON(=O)(=O))C(=O)(O)"
"C10H15NO7","CC(=O)CC(O)CCC(ON(=O)(=O))C(=O)C(=O)C"
"C10H17NO6","CC(=O)CC(O)CCC(ON(=O)(=O))CC(=O)C"
"C9H16N2O8","CC(=O)CC(O)CCC(ON(=O)(=O))CC(ON(=O)(=O))"
